station_id,station_name,line_code,line_name,line_name_raw,name_en,is_transfer,transfer_line_name,lat,lng,operator,address
0553,상일동,S1105,5호선,5호선,Sangildong,False,,37.556714,127.166381,서울교통공사,서울특별시 강동구 고덕로 지하359(상일동)
0554,강일,S1105,5호선,5호선,Gangil,False,,37.557521,127.176018,서울교통공사,서울특별시 강동구 고덕로 지하456(강일동)
0555,미사,S1105,5호선,5호선,Misa,False,,37.56309,127.192954,서울교통공사,경기도 하남시 미사강변동로 지하90(망월동)
0556,하남풍산,S1105,5호선,5호선,Hanam Pungsan,False,,37.552201,127.203897,서울교통공사,경기도 하남시 덕풍서로 지하50(덕풍동)
0557,하남시청(덕풍∙신장),S1105,5호선,5호선,Hanam City Hall (Deokpung&Sinjang),False,,37.541723,127.206901,서울교통공사,경기도 하남시 하남대로 지하820(덕풍동)
0558,하남검단산,S1105,5호선,5호선,Hanam Geomdansan,False,,37.539729,127.223427,서울교통공사,경기도 하남시 대청로 지하100(창우동)
P549,둔촌동,S1105,5호선,5호선,Dunchondong,False,,37.527787,127.136219,서울교통공사,서울특별시 강동구 양재대로 지하1369(둔촌동)
P550,올림픽공원(한국체대),S1105,5호선,5호선,Olympic Park (Korea National Sport Univ.),False,,37.516217,127.130957,서울교통공사,서울특별시 송파구 양재대로 지하1233(방이동)
P551,방이,S1105,5호선,5호선,Bangi,False,,37.508752,127.126054,서울교통공사,서울특별시 송파구 양재대로 지하1127(방이동)
P552,오금,S1105,5호선,5호선,Ogeum,True,수도권  광역철도 3호선,37.502228,127.127701,서울교통공사,서울특별시 송파구 오금로 지하321(오금동)
P553,개롱,S1105,5호선,5호선,Gaerong,False,,37.498097,127.134817,서울교통공사,서울특별시 송파구 오금로 지하402(가락동)
P554,거여,S1105,5호선,5호선,Geoyeo,False,,37.493208,127.143983,서울교통공사,서울특별시 송파구 오금로 지하499(거여동)
P555,마천,S1105,5호선,5호선,Macheon,False,,37.494972,127.152784,서울교통공사,서울특별시 송파구 마천로57길 지하7(마천동)
0610,응암,S1106,6호선,6호선,Eungam,False,,37.59859,126.915583,서울교통공사,서울특별시 은평구 증산로 지하477(신사동)
0611,역촌,S1106,6호선,6호선,Yeokchon,False,,37.60605,126.922764,서울교통공사,서울특별시 은평구 서오릉로 지하63(녹번동)
0612,불광,S1106,6호선,6호선,Bulgwang,True,수도권  광역철도 3호선,37.610919,126.929504,서울교통공사,서울특별시 은평구 통일로 지하723-1(대조동)
0613,독바위,S1106,6호선,6호선,Dokbawi,False,,37.618413,126.933035,서울교통공사,서울특별시 은평구 불광로 지하129-1(불광동)
0614,연신내,S1106,6호선,6호선,Yeonsinnae,True,수도권  광역철도 3호선,37.618483,126.920403,서울교통공사,서울특별시 은평구 통일로 지하849(갈현동)
0615,구산,S1106,6호선,6호선,Gusan,False,,37.611196,126.9172519,서울교통공사,서울특별시 은평구 연서로 지하137-1(구산동)
0616,새절(신사),S1106,6호선,6호선,Saejeol (Sinsa),False,,37.591148,126.913613,서울교통공사,서울특별시 은평구 증산로 지하400(신사동)
0617,증산(명지대앞),S1106,6호선,6호선,Jeungsan (Myongji Univ.),False,,37.583989,126.909785,서울교통공사,서울특별시 은평구 증산로 지하306(증산동)
0618,디지털미디어시티,S1106,6호선,6호선,Digital Media City,True,수도권  광역철도 경의중앙+수도권 광역철도 공항,37.5760805,126.901343,서울교통공사,서울특별시 은평구 수색로 지하175(증산동)
0619,월드컵경기장(성산),S1106,6호선,6호선,World Cup Stadium (Seongsan),False,,37.569439,126.899077,서울교통공사,서울특별시 마포구 월드컵로 지하240(성산동)
0620,마포구청,S1106,6호선,6호선,Mapo-gu Office,False,,37.563529,126.903356,서울교통공사,서울특별시 마포구 월드컵로 지하190(성산동)
0621,망원,S1106,6호선,6호선,Mangwon,False,,37.556031,126.910129,서울교통공사,서울특별시 마포구 월드컵로 지하77(망원동)
0622,합정,S1106,6호선,6호선,Hapjeong,True,수도권  도시철도 2호선,37.549033,126.913546,서울교통공사,서울특별시 마포구 양화로 지하45(합정동)
0623,상수,S1106,6호선,6호선,Sangsu,False,,37.547704,126.92292,서울교통공사,서울특별시 마포구 독막로 지하85(상수동)
0624,광흥창(서강),S1106,6호선,6호선,Gwangheungchang (Seogang),False,,37.547464,126.931971,서울교통공사,서울특별시 마포구 독막로 지하165(창전동)
0625,대흥(서강대앞),S1106,6호선,6호선,Daeheung (Sogang Univ.),False,,37.547732,126.942214,서울교통공사,서울특별시 마포구 대흥로 지하85(대흥동)
0626,공덕,S1106,6호선,6호선,Gongdeok,True,수도권  도시철도 5호선,37.543592,126.951664,서울교통공사,서울특별시 마포구 백범로 지하200(공덕동)
0627,효창공원앞,S1106,6호선,6호선,Hyochang Park ,True,수도권  광역철도 경의중앙,37.539279,126.961348,서울교통공사,서울특별시 용산구 백범로 지하287(효창동)
0628,삼각지(전쟁기념관),S1106,6호선,6호선,Samgakji,True,수도권  광역철도 4호선,37.535563,126.973996,서울교통공사,서울특별시 용산구 한강대로 지하185(한강로1가)
0629,녹사평(용산구청),S1106,6호선,6호선,Noksapyeong (Yongsan-gu Office),False,,37.53469,126.98665,서울교통공사,서울특별시 용산구 녹사평대로 지하195(용산동4가)
0630,이태원,S1106,6호선,6호선,Itaewon,False,,37.534485,126.994369,서울교통공사,서울특별시 용산구 이태원로 지하177(이태원동)
0631,한강진,S1106,6호선,6호선,Hangangjin,False,,37.53956,127.001729,서울교통공사,서울특별시 용산구 이태원로 지하287(한남동)
0632,버티고개,S1106,6호선,6호선,Beotigogae,False,,37.547933,127.006948,서울교통공사,서울특별시 중구 다산로 지하38(신당동)
0633,약수,S1106,6호선,6호선,Yaksu,True,수도권  광역철도 3호선,37.554087,127.010237,서울교통공사,서울특별시 중구 다산로 지하115(신당동)
0634,청구,S1106,6호선,6호선,Cheonggu,True,수도권  도시철도 5호선,37.560221,127.013776,서울교통공사,서울특별시 중구 청구로 지하77(신당동)
0635,신당,S1106,6호선,6호선,Sindang,True,수도권  도시철도 2호선,37.566174,127.016158,서울교통공사,서울특별시 중구 다산로 지하260(흥인동)
0636,동묘앞,S1106,6호선,6호선,Dongmyo,True,수도권  광역철도 1호선,37.572275,127.015666,서울교통공사,서울특별시 종로구 지봉로 지하24(숭인동)
0637,창신,S1106,6호선,6호선,Changsin,False,,37.579772,127.015246,서울교통공사,서울특별시 종로구 지봉로 지하112(창신동)
0638,보문,S1106,6호선,6호선,Bomun,False,수도권  도시철도 6호선,37.585426,127.019722,서울교통공사,서울특별시 성북구 보문로 지하116(보문동1가)
0639,안암(고대병원앞),S1106,6호선,6호선,Anam (Korea Univ. Hospital),False,,37.586261,127.02903,서울교통공사,서울특별시 성북구 고려대로 지하89(안암동5가)
0640,고려대(종암),S1106,6호선,6호선,Korea Univ. (Jongam),False,,37.59034,127.03626,서울교통공사,서울특별시 성북구 종암로 지하1(종암동)
0641,월곡(동덕여대),S1106,6호선,6호선,Wolgok (Dongduk Women's Univ.),False,,37.60192,127.041492,서울교통공사,서울특별시 성북구 월곡로 지하107(하월곡동)
0642,상월곡(한국과학기술연구원),S1106,6호선,6호선,Sangwolgok(KIST),False,,37.606392,127.048509,서울교통공사,서울특별시 성북구 화랑로 지하157(상월곡동)
0643,돌곶이,S1106,6호선,6호선,Dolgoji,False,,37.610522,127.056419,서울교통공사,서울특별시 성북구 화랑로 지하243(석관동)
0644,석계,S1106,6호선,6호선,Seokgye,True,수도권  광역철도 1호선,37.614937,127.065922,서울교통공사,서울특별시 노원구 화랑로 지하 347-1(월계동) 
0645,태릉입구,S1106,6호선,6호선,Taereung,True,수도권  도시철도 7호선,37.617319,127.074741,서울교통공사,서울특별시 노원구 동일로 지하 992-1(공릉동)
0646,화랑대(서울여대입구),S1106,6호선,6호선,Hwarangdae (Seoul Women's Univ.),False,,37.619875,127.084106,서울교통공사,서울특별시 노원구 화랑로 지하510(공릉동)
0647,봉화산(서울의료원),S1106,6호선,6호선,Bonghwasan (Seoul Medical Center),False,,37.617429,127.0912326,서울교통공사,서울특별시 중랑구 신내로 지하232(신내동)
0648,신내,S1106,6호선,6호선,Sinnae,False,,37.612571,127.104326,서울교통공사,서울특별시 중랑구 용마산로136길 33 신내차량기지
0709,장암,S1107,7호선,7호선,Jangam,False,,37.70015,127.053126,서울교통공사,경기도 의정부시 동일로 121(장암동)
0710,도봉산,S1107,7호선,7호선,Dobongsan,True,수도권  광역철도 1호선,37.689131,127.046548,서울교통공사,서울특별시 도봉구 도봉로 964-40(도봉동)
0711,수락산,S1107,7호선,7호선,Suraksan,False,,37.677804,127.055314,서울교통공사,서울특별시 노원구 동일로 지하1662(상계동)
0712,마들,S1107,7호선,7호선,Madeul,False,,37.664985,127.057701,서울교통공사,서울특별시 노원구 동일로 지하1530-1(상계동)
0713,노원,S1107,7호선,7호선,Nowon,True,수도권  광역철도 4호선,37.654478,127.060555,서울교통공사,서울특별시 노원구 동일로 지하1409(상계동)
0714,중계,S1107,7호선,7호선,Junggye,False,,37.645052,127.064084,서울교통공사,서울특별시 노원구 동일로 지하1308-1(중계동)
0715,하계,S1107,7호선,7호선,Hagye,False,,37.636363,127.067999,서울교통공사,서울특별시 노원구 동일로 지하1196(하계동)
0716,공릉(서울과학기술대),S1107,7호선,7호선,Gongneung (Seoul National Univ. of Science & Technology),False,,37.625642,127.072969,서울교통공사,서울특별시 노원구 동일로 지하1074(공릉동)
0717,태릉입구,S1107,7호선,7호선,Taereung,True,수도권  도시철도 6호선,37.618519,127.075361,서울교통공사,서울특별시 노원구 동일로 지하 992-1(공릉동)
0718,먹골,S1107,7호선,7호선,Meokgol,False,,37.610638,127.077719,서울교통공사,서울특별시 중랑구 동일로 지하901(묵동)
0719,중화,S1107,7호선,7호선,Junghwa,False,,37.602604,127.079254,서울교통공사,서울특별시 중랑구 동일로 지하797(중화동)
0720,상봉,S1107,7호선,7호선,Sangbong,True,수도권  광역철도 경춘+수도권 광역철도 경의중앙,37.595673,127.085708,서울교통공사,서울특별시 중랑구 망우로 297(상봉동)
0721,면목,S1107,7호선,7호선,Myeonmok,False,,37.588671,127.087503,서울교통공사,서울특별시 중랑구 면목로 지하407(면목동) 
0722,사가정,S1107,7호선,7호선,Sagajeong,False,,37.580912,127.088502,서울교통공사,서울특별시 중랑구 사가정로 지하393(면목동)
0723,용마산(용마폭포공원),S1107,7호선,7호선,Yongmasan,False,,37.573752,127.086802,서울교통공사,서울특별시 중랑구 용마산로 지하227(면목동)
0724,중곡,S1107,7호선,7호선,Junggok,False,,37.565877,127.084291,서울교통공사,서울특별시 광진구 능동로 지하417(중곡동)
0725,군자(능동),S1107,7호선,7호선,Gunja (Neungdong),True,수도권  도시철도 5호선,37.557151,127.079484,서울교통공사,서울특별시 광진구 천호대로 지하550(능동)
0726,어린이대공원(세종대),S1107,7호선,7호선,Children's Grand Park (Sejong Univ.),False,,37.547962,127.07465,서울교통공사,서울특별시 광진구 능동로 지하210(화양동)
0727,건대입구,S1107,7호선,7호선,Konkuk Univ.,True,수도권  도시철도 2호선,37.540882,127.071103,서울교통공사,서울특별시 광진구 능동로 지하110(화양동)
0728,자양(뚝섬한강공원),S1107,7호선,7호선,Jayang (Ttukseom Hangang Park),False,,37.531558,127.066714,서울교통공사,서울특별시 광진구 능동로 10(자양동)
0729,청담,S1107,7호선,7호선,Cheongdam,False,,37.519097,127.051851,서울교통공사,서울특별시 강남구 학동로 지하508(청담동)
0730,강남구청,S1107,7호선,7호선,Gangnam-gu Office,True,수도권  광역철도 분당,37.517185,127.04122,서울교통공사,서울특별시 강남구 학동로 지하346(삼성동)
0731,학동,S1107,7호선,7호선,Hakdong,False,,37.514262,127.031738,서울교통공사,서울특별시 강남구 학동로 지하180(논현동)
0732,논현,S1107,7호선,7호선,Nonhyeon,False,,37.511108,127.021385,서울교통공사,서울특별시 강남구 학동로 지하102(논현동)
0733,반포,S1107,7호선,7호선,Banpo,False,,37.508171,127.011717,서울교통공사,서울특별시 서초구 신반포로 지하241(잠원동)
0734,고속터미널,S1107,7호선,7호선,Express Bus Terminal,True,수도권  광역철도 3호선+수도권 도시철도 9호선,37.503387,127.005055,서울교통공사,서울특별시 서초구 신반포로 지하188(반포동)
0735,내방,S1107,7호선,7호선,Naebang,False,,37.48764,126.993541,서울교통공사,서울특별시 서초구 서초대로 지하103(방배동)
0736,이수,S1107,7호선,7호선,Isu,True,수도권  광역철도 4호선,37.485258,126.981766,서울교통공사,서울특별시 동작구 사당로 지하310(사당동)
0737,남성,S1107,7호선,7호선,Namseong,False,,37.484688,126.971108,서울교통공사,서울특별시 동작구 사당로 지하218(사당동)
0738,숭실대입구(살피재),S1107,7호선,7호선,Soongsil Univ. (Salpijae),False,,37.496258,126.953649,서울교통공사,서울특별시 동작구 상도로 지하378(상도동)
0739,상도,S1107,7호선,7호선,Sangdo,False,,37.50279,126.947949,서울교통공사,서울특별시 동작구 상도로 지하272(상도1동)
0740,장승배기,S1107,7호선,7호선,Jangseungbaegi,False,,37.504845,126.939025,서울교통공사,서울특별시 동작구 상도로 지하188(상도동) 
0741,신대방삼거리,S1107,7호선,7호선,Sindaebangsamgeori,False,,37.499717,126.928218,서울교통공사,서울특별시 동작구 상도로 지하76(대방동)
0742,보라매,S1107,7호선,7호선,Boramae,False,,37.499916,126.920112,서울교통공사,서울특별시 동작구 상도로 지하2(대방동)
0743,신풍,S1107,7호선,7호선,Sinpung,False,,37.500107,126.909806,서울교통공사,서울특별시 영등포구 신풍로 지하27(신길동)
0744,대림(구로구청),S1107,7호선,7호선,Daerim (Guro-gu Office),True,수도권  도시철도 2호선,37.492984,126.896997,서울교통공사,서울특별시 영등포구 도림로 지하137(대림동)
0745,남구로,S1107,7호선,7호선,Namguro,False,,37.486181,126.887372,서울교통공사,서울특별시 구로구 도림로 지하7(구로동) 
0746,가산디지털단지,S1107,7호선,7호선,Gasan Digital Complex,True,수도권  광역철도 1호선,37.480376,126.882704,서울교통공사,서울특별시 금천구 벚꽃로 309(가산동)
0747,철산,S1107,7호선,7호선,Cheolsan,False,,37.47616,126.868217,서울교통공사,경기도 광명시 철산로 지하13(철산동)
0748,광명사거리,S1107,7호선,7호선,Gwangmyeongsageori,False,,37.47927,126.854854,서울교통공사,경기도 광명시 오리로 지하980(광명동)
0749,천왕,S1107,7호선,7호선,Cheonwang,False,,37.486699,126.838684,서울교통공사,서울특별시 구로구 오리로 지하1154(천왕동)
0750,온수(성공회대입구),S1107,7호선,7호선,Onsu (Sungkonghoe Univ.),True,수도권  광역철도 1호선,37.492059,126.823294,서울교통공사,서울특별시 구로구 경인로3길 지하64(온수동)
804,별내역,S4108,8호선,수도권 광역철도 8호선,Byeollae,True,수도권 전절 경춘선,37.642517,127.1273,남양주도시공사,경기도 남양주시 경춘북로 375(별내동)
805,다산역,S4108,8호선,수도권 광역철도 8호선,Dasan ,False,,37.62437,127.1498,남양주도시공사,경기도 남양주 다산중앙로 123번길(다산동)
806,동구릉,S1108,8호선,8호선,Donggureung,False,,37.610556,127.135056,구리도시공사,인창동 679-8 일원(구리도매시장)
807,구리(구리전통시장),S1108,8호선,8호선,Guri(Guri Traditional Market),False,,37.60256,127.14073,구리도시공사,인창동 675-1 일원(구리역공원)
808,장자호수공원,S1108,8호선,8호선,Jangja Lake Park,False,,37.587222,127.13793,구리도시공사,수택동 870-3 일원(장자2사거리)
0809,암사역사공원,S1108,8호선,8호선,Amsa History Park,False,,37.557167,127.137556,서울교통공사,서울시 강동구 아리수로 27번길 2
0810,암사,S1108,8호선,8호선,Amsa,False,,37.550127,127.127521,서울교통공사,서울특별시 강동구 올림픽로 지하776(암사동)
0811,천호(풍납토성),S1108,8호선,8호선,Cheonho (Pungnaptoseong),True,수도권  도시철도 5호선,37.53792,127.123179,서울교통공사,서울특별시 강동구 천호대로 지하997(천호동)
0812,강동구청,S1108,8호선,8호선,Gangdong-gu Office,False,,37.530348,127.120461,서울교통공사,서울특별시 강동구 올림픽로 지하550(성내동)
0813,몽촌토성(평화의문),S1108,8호선,8호선,Mongchontoseong (World Peace Gate),False,,37.517692,127.11274,서울교통공사,서울특별시 송파구 올림픽로 지하383(신천동)
0814,잠실(송파구청),S1108,8호선,8호선,Jamsil (Songpa-gu Office),True,수도권  도시철도 2호선,37.514649,127.104267,서울교통공사,서울특별시 송파구 올림픽로 305(신천동)
0815,석촌,S1108,8호선,8호선,Seokchon,False,,37.505396,127.106995,서울교통공사,서울특별시 송파구 송파대로 지하439(석촌동)
0816,송파,S1108,8호선,8호선,Songpa,False,,37.49978,127.11212,서울교통공사,서울특별시 송파구 송파대로 지하354(가락동)
0817,가락시장,S1108,8호선,8호선,Garak Market,True,수도권  광역철도 3호선,37.493004,127.118279,서울교통공사,서울특별시 송파구 송파대로 지하257(가락동)
0818,문정,S1108,8호선,8호선,Munjeong,False,,37.485931,127.122473,서울교통공사,서울특별시 송파구 송파대로 지하179(문정동)
0819,장지,S1108,8호선,8호선,Jangji,False,,37.478609,127.126229,서울교통공사,서울특별시 송파구 송파대로 지하82(장지동)
0820,복정,S1108,8호선,8호선,Bokjeong,True,수도권  광역철도 분당,37.471016,127.126746,서울교통공사,서울특별시 송파구 송파대로 지하6(장지동)
0821,남위례,S1108,8호선,8호선,Namwirye ,False,,37.462839,127.139047,서울교통공사,경기도 성남시 수정구 공원로 601(복정동)
0822,산성,S1108,8호선,8호선,Sanseong,False,,37.456886,127.149927,서울교통공사,경기도 성남시 수정구 수정로 지하365(신흥동)
0823,남한산성입구(성남법원·검찰청),S1108,8호선,8호선,Namhansanseong(Seongnam Court & Public Prosecutor's Office),False,,37.451568,127.159845,서울교통공사,경기도 성남시 수정구 산성대로 지하445(단대동)
0824,단대오거리,S1108,8호선,8호선,Dandaeogeori,False,,37.445057,127.156735,서울교통공사,경기도 성남시 수정구 산성대로 지하365(신흥동)
0825,신흥,S1108,8호선,8호선,Sinheung,False,,37.440952,127.14759,서울교통공사,경기도 성남시 수정구 산성대로 지하280(신흥동)
0826,수진,S1108,8호선,8호선,Sujin,False,,37.437575,127.140936,서울교통공사,경기도 성남시 수정구 산성대로 지하200(수진동)
0827,모란,S1108,8호선,8호선,Moran,True,수도권  광역철도 분당,37.433988,127.129921,서울교통공사,경기도 성남시 수정구 산성대로 지하100(수진동)
4101,개화,S1109,9호선,서울 도시철도 9호선,Gaehwa,False,,37.578591,126.797833,서울특별시 서울시메트로9호선㈜,서울특별시 강서구 개화동로8길 19
4102,김포공항,S1109,9호선,서울 도시철도 9호선,Gimpo Int'l Airport,True,"서울 도시철도 5호선
인천국제공항선
김포골드라인
서해선",37.562056,126.801633,서울특별시 서울시메트로9호선㈜,서울특별시 강서구 하늘길 지하77
4103,공항시장,S1109,9호선,서울 도시철도 9호선,Airport Market,False,,37.563726,126.810678,서울특별시 서울시메트로9호선㈜,서울특별시 강서구 방화동로 지하30
4104,신방화,S1109,9호선,서울 도시철도 9호선,Sinbanghwa,False,,37.5675,126.816667,서울특별시 서울시메트로9호선㈜,서울특별시 강서구 방화대로 지하301
4105,마곡나루(서울식물원),S1109,9호선,서울 도시철도 9호선,Magongnaru(Seoul Botanic Park),True,인천국제공항선,37.566717,126.8276071,서울특별시 서울시메트로9호선㈜,서울특별시 강서구 마곡중앙5로 지하2
4106,양천향교,S1109,9호선,서울 도시철도 9호선,Yangcheon Hyanggyo,False,,37.568333,126.841389,서울특별시 서울시메트로9호선㈜,서울특별시 강서구 양천로 지하341
4107,가양,S1109,9호선,서울 도시철도 9호선,Gayang,False,,37.561111,126.855078,서울특별시 서울시메트로9호선㈜,서울특별시 강서구 양천로 지하485
4108,증미,S1109,9호선,서울 도시철도 9호선,Jeungmi,False,,37.55785,126.861067,서울특별시 서울시메트로9호선㈜,서울특별시 강서구 양천로 지하560
4109,등촌,S1109,9호선,서울 도시철도 9호선,Deungchon,False,,37.551111,126.864722,서울특별시 서울시메트로9호선㈜,서울특별시 강서구 공항대로 지하529
4110,염창,S1109,9호선,서울 도시철도 9호선,Yeomchang,False,,37.546944,126.874722,서울특별시 서울시메트로9호선㈜,서울특별시 강서구 공항대로 지하631
4111,신목동,S1109,9호선,서울 도시철도 9호선,Sinmokdong,False,,37.544167,126.883056,서울특별시 서울시메트로9호선㈜,서울특별시 양천구 목동중앙로 지하217
4112,선유도,S1109,9호선,서울 도시철도 9호선,Seonyudo,False,,37.537778,126.893889,서울특별시 서울시메트로9호선㈜,서울특별시 영등포구 양평로 지하124
4113,당산,S1109,9호선,서울 도시철도 9호선,Dangsan,True,서울 도시철도 2호선,37.533844,126.902222,서울특별시 서울시메트로9호선㈜,서울특별시 영등포구 양평로 지하40
4114,국회의사당,S1109,9호선,서울 도시철도 9호선,National Assembly,False,,37.528105,126.917874,서울특별시 서울시메트로9호선㈜,서울특별시 영등포구 국회대로 지하758
4115,여의도,S1109,9호선,서울 도시철도 9호선,Yeouido,True,서울 도시철도 5호선,37.521744,126.924167,서울특별시 서울시메트로9호선㈜,서울특별시 영등포구 의사당대로 지하101 (여의도동)
4116,샛강,S1109,9호선,서울 도시철도 9호선,Saetgang,True,서울 경량도시철도 신림선,37.5173,126.9284,서울특별시 서울시메트로9호선㈜,서울특별시 영등포구 의사당대로 지하166
4117,노량진,S1109,9호선,서울 도시철도 9호선,Noryangjin,True,경부선,37.513667,126.940917,서울특별시 서울시메트로9호선㈜,서울특별시 동작구 노량진로 지하130
4118,노들,S1109,9호선,서울 도시철도 9호선,Nodeul,False,,37.512726,126.953096,서울특별시 서울시메트로9호선㈜,서울특별시 동작구 노량진로 지하238 (본동)
4119,흑석(중앙대입구),S1109,9호선,서울 도시철도 9호선,Heukseok(Chung-Ang Univ.),False,,37.508889,126.963611,서울특별시 서울시메트로9호선㈜,서울특별시 동작구 현충로 지하90 (흑석동)
4120,동작(현충원),S1109,9호선,서울 도시철도 9호선,Dongjak(Seoul National Cemetery),True,서울 도시철도 4호선,37.502878,126.978278,서울특별시 서울시메트로9호선㈜,서울특별시 동작구 현충로 지하220 (동작동)
4121,구반포,S1109,9호선,서울 도시철도 9호선,Gubanpo,False,,37.501389,126.987222,서울특별시 서울시메트로9호선㈜,서울특별시 서초구 신반포로 지하17
4122,신반포,S1109,9호선,서울 도시철도 9호선,Sinbanpo,False,,37.5035033,126.996044,서울특별시 서울시메트로9호선㈜,서울특별시 서초구 신반포로 지하105
4123,고속터미널,S1109,9호선,서울 도시철도 9호선,Express Bus Terminal,True,"서울 도시철도 3호선
서울 도시철도 7호선",37.505933,127.004044,서울특별시 서울시메트로9호선㈜,서울특별시 서초구 신반포로 지하188
4124,사평,S1109,9호선,서울 도시철도 9호선,Sapyeong,False,,37.504161,127.015219,서울특별시 서울시메트로9호선㈜,서울특별시 서초구 사평대로 지하285
4125,신논현,S1109,9호선,서울 도시철도 9호선,Sinnonhyeon,True,신분당선,37.504444,127.024417,서울특별시 서울시메트로9호선㈜,서울특별시 강남구 봉은사로 지하102
4126,언주,S1109,9호선,수도권  도시철도 9호선,Eonju,False,,37.507287,127.033868,서울시메트로9호선㈜,서울특별시 강남구 봉은사로 201
4127,선정릉,S1109,9호선,수도권  도시철도 9호선,Seonjeongneung,True,수인분당선,37.51028,127.0437593,서울시메트로9호선㈜,서울특별시 강남구 선릉로 580
4128,삼성중앙,S1109,9호선,수도권  도시철도 9호선,Samseongjungang,False,,37.513011,127.053282,서울시메트로9호선㈜,서울특별시 강남구 봉은사로 501
4129,봉은사,S1109,9호선,수도권  도시철도 9호선,Bongeunsa,False,,37.514219,127.060245,서울시메트로9호선㈜,서울특별시 강남구 봉은사로 601
4130,종합운동장,S1109,9호선,수도권  도시철도 9호선,Sports Complex,True,수도권  도시철도 2호선,37.511156,127.076917,서울시메트로9호선㈜,서울특별시 송파구 올림픽로 23
4131,삼전,S1109,9호선,수도권  도시철도 9호선,Samjeon,False,,37.504531,127.087211,서울시메트로9호선㈜,서울특별시 송파구 백제고분로 지하 187
4132,석촌고분,S1109,9호선,수도권  도시철도 9호선,Seokchon Gobun,False,,37.502439,127.096611,서울시메트로9호선㈜,서울특별시 송파구 삼학사로 지하 53 
4133,석촌,S1109,9호선,수도권  도시철도 9호선,Seokchon,True,수도권  도시철도 8호선,37.505078,127.106944,서울시메트로9호선㈜,서울특별시 송파구 석촌동 209
4134,송파나루,S1109,9호선,수도권  도시철도 9호선,Songpanaru,False,,37.51055,127.112451,서울시메트로9호선㈜,서울특별시 송파구 백제고분로 지하 446
4135,한성백제,S1109,9호선,수도권  도시철도 9호선,Hanseong Baekje,False,,37.516369,127.116211,서울시메트로9호선㈜,서울특별시 송파구 위례성대로 지하 51
4136,올림픽공원(한국체대),S1109,9호선,수도권  도시철도 9호선,Olympic Park,True,수도권  도시철도 5호선,37.516111,127.130333,서울시메트로9호선㈜,서울특별시 송파구 양재대로 지하 1233
4137,둔촌오륜,S1109,9호선,수도권  도시철도 9호선,Dunchon Oryun,False,,37.519339,127.138619,서울시메트로9호선㈜,서울특별시 강동구 강동대로 지하 327
4138,중앙보훈병원,S1109,9호선,수도권  도시철도 9호선,VHS Medical Center,False,,37.528807,127.148488,서울시메트로9호선㈜,서울특별시 강동구 명일로 지하 117
D004,신사,I11D1,신분당선,신분당선,Sinsa,True,수도권 광역철도 신분당선,37.5161252633129,127.019760916726,경기도 신분당선,서울특별시 강남구 강남대로 620-2
D005,논현,I11D1,신분당선,신분당선,Nonhyeon,True,수도권 광역철도 신분당선,37.5111153846379,127.021365807131,경기도 신분당선,서울특별시 강남구 강남대로 492-2
D006,신논현,I11D1,신분당선,신분당선,Sinnonhyeon,True,수도권 광역철도 신분당선,37.504555429592,127.024530640799,경기도 신분당선,서울특별시 강남구 강남대로 302-2
D007,강남,I11D1,신분당선,신분당선,Gangnam,True,수도권 광역철도 신분당선,37.4973854397871,127.02787893753,경기도 신분당선,서울특별시 강남구 강남대로 지하 396
D008,양재(서초구청),I11D1,신분당선,신분당선,Yangjae(Secho-gu Office),True,수도권 광역철도 신분당선,37.4844535239588,127.034099452522,경기도 신분당선,서울시 서초구 남부순환로 지하 2585
D009,양재시민의숲(매헌),I11D1,신분당선,신분당선,Yangjae Citizen's Forest(Maeheon),False,,37.4709638768813,127.038420263319,경기도 신분당선,서울특별시 서초구 매헌로 지하 116
D010,청계산입구,I11D1,신분당선,신분당선,Cheonggyesan,False,,37.4487148450701,127.054339616958,경기도 신분당선,서울특별시 서초구 청계산로 지하 179
D011,판교,I11D1,신분당선,신분당선,Pangyo(Pangyo Techno Valley),True,수도권 광역철도 신분당선,37.3957147534829,127.111210738619,경기도 신분당선,경기도 성남시 분당구 판교역로 지하 160
D012,정자,I11D1,신분당선,신분당선,Jeongja,True,수도권 광역철도 신분당선,37.3682101915529,127.108385905864,경기도 신분당선,경기도 성남시 분당구 성남대로 지하 333 
D013,미금,I11D1,신분당선,신분당선,Migeum,True,수도권 광역철도 신분당선,37.3511833209472,127.108902778591,경기도 신분당선,경기도 성남시 성남대로 지하 163 (금곡동)
D014,동천,I11D1,신분당선,신분당선,Dongcheon,False,,37.3386841329961,127.102793673668,경기도 신분당선,경기도 용인시 수지구 신수로 지하760
D015,수지구청,I11D1,신분당선,신분당선,Suji-gu Office,False,,37.3230089609191,127.095581285703,경기도 신분당선,경기도 용인시 수지구 풍덕천로 지하120 
D016,성복,I11D1,신분당선,신분당선,Seongbok,False,,37.3140425091456,127.080757826931,경기도 신분당선,경기도 용인시 수지구 수지로 지하134
D017,상현,I11D1,신분당선,신분당선,Sanghyeon,False,,37.2986852587224,127.06957991138,경기도 신분당선,경기도 용인시 수지구 광교중앙로 지하312
D018,광교중앙(아주대),I11D1,신분당선,신분당선,Gwanggyo Jungang,False,,37.2877375194967,127.052625032841,경기도 신분당선,경기도 수원시 영통구 도청로 지하45
